date,machine_id,shift_id,disponibilite,performance,qualite,oee,temps_requis_min,temps_marche_min,temps_arret_min,production_theorique,production_reelle,production_conforme,rebuts,mois,semaine,jour_semaine
2024-11-13,M03,S1,0.5233,0.8479,0.949,0.4211,480,251.2,228.8,1600,1356,1286,70,2024-11,2024-W46,Wednesday
2024-11-13,M03,S2,0.6734,0.7401,0.8989,0.448,480,323.2,156.8,1600,1184,1064,120,2024-11,2024-W46,Wednesday
2024-11-13,M03,S3,0.6408,0.8486,0.8682,0.4721,480,307.6,172.4,1600,1357,1178,179,2024-11,2024-W46,Wednesday
2024-11-13,M04,S1,0.9679,0.959,0.9802,0.9099,480,464.6,15.4,640,613,600,13,2024-11,2024-W46,Wednesday
2024-11-13,M04,S2,0.924,0.8887,0.999,0.8203,480,443.5,36.5,640,568,567,1,2024-11,2024-W46,Wednesday
2024-11-13,M04,S3,0.8802,0.925,0.9577,0.7798,480,422.5,57.5,640,592,566,26,2024-11,2024-W46,Wednesday
2024-11-13,M05,S1,0.7971,0.8148,0.9324,0.6056,480,382.6,97.4,1200,977,910,67,2024-11,2024-W46,Wednesday
2024-11-13,M05,S2,0.7353,0.8162,0.9107,0.5465,480,352.9,127.1,1200,979,891,88,2024-11,2024-W46,Wednesday
2024-11-13,M05,S3,0.7815,0.8064,0.912,0.5748,480,375.1,104.9,1200,967,881,86,2024-11,2024-W46,Wednesday
2024-11-14,M01,S1,0.8915,0.99,0.9696,0.8557,480,427.9,52.1,960,950,921,29,2024-11,2024-W46,Thursday
2024-11-14,M01,S2,0.8124,0.8736,0.9606,0.6818,480,390.0,90.0,960,838,805,33,2024-11,2024-W46,Thursday
2024-11-14,M01,S3,0.8408,0.9244,0.9643,0.7496,480,403.6,76.4,960,887,855,32,2024-11,2024-W46,Thursday
2024-11-14,M02,S1,0.8618,0.8307,0.9771,0.6995,480,413.7,66.3,800,664,648,16,2024-11,2024-W46,Thursday
2024-11-14,M02,S2,0.7866,0.7939,0.999,0.6239,480,377.6,102.4,800,635,634,1,2024-11,2024-W46,Thursday
2024-11-14,M02,S3,0.6705,0.8069,0.9224,0.4991,480,321.9,158.1,800,645,594,51,2024-11,2024-W46,Thursday
2024-11-14,M03,S1,0.954,0.9384,0.9638,0.8628,480,457.9,22.1,1600,1501,1446,55,2024-11,2024-W46,Thursday
2024-11-14,M03,S2,0.6985,0.983,0.9233,0.6339,480,335.3,144.7,1600,1572,1451,121,2024-11,2024-W46,Thursday
2024-11-14,M03,S3,0.8162,0.8212,0.9082,0.6088,480,391.8,88.2,1600,1313,1192,121,2024-11,2024-W46,Thursday
2024-11-14,M04,S1,0.8907,0.9233,0.9873,0.8119,480,427.6,52.4,640,590,582,8,2024-11,2024-W46,Thursday
2024-11-14,M04,S2,0.9093,0.9275,0.9981,0.8418,480,436.5,43.5,640,593,591,2,2024-11,2024-W46,Thursday
2024-11-14,M04,S3,0.8093,0.9405,0.9886,0.7525,480,388.5,91.5,640,601,594,7,2024-11,2024-W46,Thursday
2024-11-14,M05,S1,0.8371,0.8652,0.935,0.6772,480,401.8,78.2,1200,1038,970,68,2024-11,2024-W46,Thursday
2024-11-14,M05,S2,0.8274,0.9399,0.9228,0.7176,480,397.2,82.8,1200,1127,1039,88,2024-11,2024-W46,Thursday
2024-11-14,M05,S3,0.7843,0.9489,0.879,0.6542,480,376.5,103.5,1200,1138,1000,138,2024-11,2024-W46,Thursday
2024-11-15,M01,S1,0.8241,0.9473,0.9819,0.7665,480,395.6,84.4,960,909,892,17,2024-11,2024-W46,Friday
2024-11-15,M01,S2,0.8848,0.8707,0.9424,0.726,480,424.7,55.3,960,835,786,49,2024-11,2024-W46,Friday
2024-11-15,M01,S3,0.8291,0.9506,0.9474,0.7467,480,398.0,82.0,960,912,864,48,2024-11,2024-W46,Friday
2024-11-15,M02,S1,0.8057,0.8064,0.9636,0.6261,480,386.8,93.2,800,645,621,24,2024-11,2024-W46,Friday
2024-11-15,M02,S2,0.7609,0.8432,0.8929,0.5729,480,365.3,114.7,800,674,601,73,2024-11,2024-W46,Friday
2024-11-15,M02,S3,0.6857,0.8491,0.9029,0.5257,480,329.1,150.9,800,679,613,66,2024-11,2024-W46,Friday
2024-11-15,M03,S1,0.9181,0.6602,0.8812,0.5341,480,440.7,39.3,1600,1056,930,126,2024-11,2024-W46,Friday
2024-11-15,M03,S2,0.7302,0.7824,0.8703,0.4971,480,350.5,129.5,1600,1251,1088,163,2024-11,2024-W46,Friday
2024-11-15,M03,S3,0.6424,0.7373,0.8997,0.4262,480,308.4,171.6,1600,1179,1060,119,2024-11,2024-W46,Friday
2024-11-15,M04,S1,0.9572,0.9305,0.9942,0.8855,480,459.5,20.5,640,595,591,4,2024-11,2024-W46,Friday
2024-11-15,M04,S2,0.9139,0.9554,0.9464,0.8263,480,438.7,41.3,640,611,578,33,2024-11,2024-W46,Friday
2024-11-15,M04,S3,0.8895,0.96,0.9731,0.831,480,427.0,53.0,640,614,597,17,2024-11,2024-W46,Friday
2024-11-15,M05,S1,0.8744,0.9399,0.9187,0.755,480,419.7,60.3,1200,1127,1035,92,2024-11,2024-W46,Friday
2024-11-15,M05,S2,0.7385,0.82,0.9149,0.554,480,354.5,125.5,1200,983,899,84,2024-11,2024-W46,Friday
2024-11-15,M05,S3,0.6947,0.8892,0.8951,0.5529,480,333.5,146.5,1200,1067,955,112,2024-11,2024-W46,Friday
2024-11-16,M01,S1,0.8892,0.9141,0.9268,0.7533,480,426.8,53.2,960,877,812,65,2024-11,2024-W46,Saturday
2024-11-16,M01,S2,0.9365,0.9096,0.975,0.8305,480,449.5,30.5,960,873,851,22,2024-11,2024-W46,Saturday
2024-11-16,M02,S1,0.7459,0.8839,0.9715,0.6405,480,358.0,122.0,800,707,686,21,2024-11,2024-W46,Saturday
2024-11-16,M02,S2,0.7921,0.9611,0.9412,0.7166,480,380.2,99.8,800,768,722,46,2024-11,2024-W46,Saturday
2024-11-16,M03,S1,0.8317,0.8301,0.9311,0.6428,480,399.2,80.8,1600,1328,1236,92,2024-11,2024-W46,Saturday
2024-11-16,M03,S2,0.5786,0.8357,0.8835,0.4272,480,277.7,202.3,1600,1337,1181,156,2024-11,2024-W46,Saturday
2024-11-16,M04,S1,0.8736,0.9709,0.9774,0.829,480,419.3,60.7,640,621,606,15,2024-11,2024-W46,Saturday
2024-11-16,M04,S2,0.8689,0.9204,0.9644,0.7713,480,417.1,62.9,640,589,568,21,2024-11,2024-W46,Saturday
2024-11-16,M05,S1,0.855,0.8356,0.9427,0.6736,480,410.4,69.6,1200,1002,944,58,2024-11,2024-W46,Saturday
2024-11-16,M05,S2,0.8504,0.845,0.9428,0.6775,480,408.2,71.8,1200,1014,955,59,2024-11,2024-W46,Saturday
2024-11-18,M01,S1,0.8083,0.9876,0.9787,0.7813,480,388.0,92.0,960,948,927,21,2024-11,2024-W47,Monday
2024-11-18,M01,S2,0.8501,0.8589,0.9577,0.6993,480,408.1,71.9,960,824,789,35,2024-11,2024-W47,Monday
2024-11-18,M01,S3,0.8428,0.9679,0.9355,0.7631,480,404.5,75.5,960,929,869,60,2024-11,2024-W47,Monday
2024-11-18,M02,S1,0.8092,0.8487,0.9367,0.6433,480,388.4,91.6,800,678,635,43,2024-11,2024-W47,Monday
2024-11-18,M02,S2,0.7922,0.8433,0.9644,0.6443,480,380.2,99.8,800,674,650,24,2024-11,2024-W47,Monday
2024-11-18,M02,S3,0.8424,0.8732,0.855,0.629,480,404.3,75.7,800,698,596,102,2024-11,2024-W47,Monday
2024-11-18,M03,S1,0.7567,0.6906,0.9333,0.4877,480,363.2,116.8,1600,1104,1030,74,2024-11,2024-W47,Monday
2024-11-18,M03,S2,0.8625,0.7431,0.9006,0.5772,480,414.0,66.0,1600,1188,1069,119,2024-11,2024-W47,Monday
2024-11-18,M03,S3,0.6758,0.8987,0.9134,0.5548,480,324.4,155.6,1600,1437,1312,125,2024-11,2024-W47,Monday
2024-11-18,M04,S1,0.9516,0.9397,0.9829,0.8789,480,456.8,23.2,640,601,590,11,2024-11,2024-W47,Monday
2024-11-18,M04,S2,0.9018,0.9494,0.9591,0.8212,480,432.9,47.1,640,607,582,25,2024-11,2024-W47,Monday
2024-11-18,M04,S3,0.9023,0.9281,0.9887,0.828,480,433.1,46.9,640,593,586,7,2024-11,2024-W47,Monday
2024-11-18,M05,S1,0.7585,0.8199,0.9302,0.5785,480,364.1,115.9,1200,983,914,69,2024-11,2024-W47,Monday
2024-11-18,M05,S2,0.7048,0.7774,0.9475,0.5191,480,338.3,141.7,1200,932,883,49,2024-11,2024-W47,Monday
2024-11-18,M05,S3,0.8045,0.8922,0.9613,0.69,480,386.2,93.8,1200,1070,1028,42,2024-11,2024-W47,Monday
2024-11-19,M01,S1,0.8269,0.8329,0.9586,0.6602,480,396.9,83.1,960,799,765,34,2024-11,2024-W47,Tuesday
2024-11-19,M01,S2,0.8428,0.8565,0.9584,0.6918,480,404.5,75.5,960,822,787,35,2024-11,2024-W47,Tuesday
2024-11-19,M01,S3,0.5505,0.8167,0.9512,0.4277,480,264.3,215.7,960,784,745,39,2024-11,2024-W47,Tuesday
2024-11-19,M02,S1,0.7206,0.8631,0.9216,0.5732,480,345.9,134.1,800,690,635,55,2024-11,2024-W47,Tuesday
2024-11-19,M02,S2,0.878,0.94,0.959,0.7914,480,421.4,58.6,800,751,720,31,2024-11,2024-W47,Tuesday
2024-11-19,M02,S3,0.6916,0.9344,0.9841,0.636,480,332.0,148.0,800,747,735,12,2024-11,2024-W47,Tuesday
2024-11-19,M03,S1,0.7318,0.9054,0.8901,0.5898,480,351.3,128.7,1600,1448,1288,160,2024-11,2024-W47,Tuesday
2024-11-19,M03,S2,0.5622,0.7554,0.9723,0.4129,480,269.9,210.1,1600,1208,1174,34,2024-11,2024-W47,Tuesday
2024-11-19,M03,S3,0.596,0.8101,0.9112,0.4399,480,286.1,193.9,1600,1296,1180,116,2024-11,2024-W47,Tuesday
2024-11-19,M04,S1,0.8848,0.9195,0.9809,0.798,480,424.7,55.3,640,588,576,12,2024-11,2024-W47,Tuesday
2024-11-19,M04,S2,0.8833,0.896,0.9826,0.7777,480,424.0,56.0,640,573,563,10,2024-11,2024-W47,Tuesday
2024-11-19,M04,S3,0.9324,0.951,0.9703,0.8603,480,447.5,32.5,640,608,589,19,2024-11,2024-W47,Tuesday
2024-11-19,M05,S1,0.6951,0.8565,0.9676,0.5761,480,333.6,146.4,1200,1027,993,34,2024-11,2024-W47,Tuesday
2024-11-19,M05,S2,0.8089,0.9039,0.9514,0.6956,480,388.3,91.7,1200,1084,1031,53,2024-11,2024-W47,Tuesday
2024-11-19,M05,S3,0.7954,0.8759,0.9459,0.659,480,381.8,98.2,1200,1051,994,57,2024-11,2024-W47,Tuesday
2024-11-20,M01,S1,0.8332,0.834,0.9745,0.6771,480,400.0,80.0,960,800,779,21,2024-11,2024-W47,Wednesday
2024-11-20,M01,S2,0.9224,0.8458,0.9764,0.7618,480,442.8,37.2,960,811,791,20,2024-11,2024-W47,Wednesday
2024-11-20,M01,S3,0.9446,0.8905,0.9436,0.7937,480,453.4,26.6,960,854,805,49,2024-11,2024-W47,Wednesday
2024-11-20,M02,S1,0.8092,0.8197,0.9227,0.612,480,388.4,91.6,800,655,604,51,2024-11,2024-W47,Wednesday
2024-11-20,M02,S2,0.8309,0.7607,0.8996,0.5686,480,398.8,81.2,800,608,546,62,2024-11,2024-W47,Wednesday
2024-11-20,M02,S3,0.8019,0.8493,0.9496,0.6467,480,384.9,95.1,800,679,644,35,2024-11,2024-W47,Wednesday
2024-11-20,M03,S1,0.8993,0.8181,0.9315,0.6853,480,431.7,48.3,1600,1308,1218,90,2024-11,2024-W47,Wednesday
2024-11-20,M03,S2,0.6427,0.8658,0.891,0.4959,480,308.5,171.5,1600,1385,1234,151,2024-11,2024-W47,Wednesday
2024-11-20,M03,S3,0.737,0.8027,0.9472,0.5603,480,353.7,126.3,1600,1284,1216,68,2024-11,2024-W47,Wednesday
2024-11-20,M04,S1,0.8612,0.8757,0.9774,0.7372,480,413.4,66.6,640,560,547,13,2024-11,2024-W47,Wednesday
2024-11-20,M04,S2,0.9146,0.9342,0.9948,0.85,480,439.0,41.0,640,597,593,4,2024-11,2024-W47,Wednesday
2024-11-20,M04,S3,0.9137,0.917,0.9521,0.7977,480,438.6,41.4,640,586,557,29,2024-11,2024-W47,Wednesday
2024-11-20,M05,S1,0.7563,0.9199,0.9206,0.6405,480,363.0,117.0,1200,1103,1015,88,2024-11,2024-W47,Wednesday
2024-11-20,M05,S2,0.7722,0.8908,0.9056,0.623,480,370.7,109.3,1200,1068,967,101,2024-11,2024-W47,Wednesday
2024-11-20,M05,S3,0.8079,0.9491,0.9259,0.71,480,387.8,92.2,1200,1138,1053,85,2024-11,2024-W47,Wednesday
2024-11-21,M01,S1,0.8045,0.8883,0.9155,0.6542,480,386.2,93.8,960,852,780,72,2024-11,2024-W47,Thursday
2024-11-21,M01,S2,0.8778,0.909,0.9935,0.7928,480,421.3,58.7,960,872,866,6,2024-11,2024-W47,Thursday
2024-11-21,M01,S3,0.8512,0.9073,0.9428,0.7281,480,408.6,71.4,960,870,820,50,2024-11,2024-W47,Thursday
2024-11-21,M02,S1,0.776,0.7655,0.9345,0.5552,480,372.5,107.5,800,612,571,41,2024-11,2024-W47,Thursday
2024-11-21,M02,S2,0.7796,0.8677,0.9225,0.624,480,374.2,105.8,800,694,640,54,2024-11,2024-W47,Thursday
2024-11-21,M02,S3,0.8068,0.8323,0.9307,0.6249,480,387.3,92.7,800,665,618,47,2024-11,2024-W47,Thursday
2024-11-21,M03,S1,0.7382,0.8139,0.9374,0.5632,480,354.3,125.7,1600,1302,1220,82,2024-11,2024-W47,Thursday
2024-11-21,M03,S2,0.7201,0.7857,0.9035,0.5112,480,345.6,134.4,1600,1257,1135,122,2024-11,2024-W47,Thursday
2024-11-21,M03,S3,0.6666,0.785,0.9831,0.5145,480,320.0,160.0,1600,1256,1234,22,2024-11,2024-W47,Thursday
2024-11-21,M04,S1,0.4567,0.9242,0.9754,0.4117,480,219.2,260.8,640,591,576,15,2024-11,2024-W47,Thursday
2024-11-21,M04,S2,0.8935,0.923,0.9834,0.811,480,428.9,51.1,640,590,580,10,2024-11,2024-W47,Thursday
2024-11-21,M04,S3,0.8496,0.9558,0.9876,0.802,480,407.8,72.2,640,611,603,8,2024-11,2024-W47,Thursday
2024-11-21,M05,S1,0.6964,0.762,0.9066,0.4811,480,334.3,145.7,1200,914,828,86,2024-11,2024-W47,Thursday
2024-11-21,M05,S2,0.7564,0.99,0.943,0.7062,480,363.1,116.9,1200,1188,1120,68,2024-11,2024-W47,Thursday
2024-11-21,M05,S3,0.6625,0.8378,0.9287,0.5155,480,318.0,162.0,1200,1005,933,72,2024-11,2024-W47,Thursday
2024-11-22,M01,S1,0.874,0.8387,0.9573,0.7018,480,419.5,60.5,960,805,770,35,2024-11,2024-W47,Friday
2024-11-22,M01,S2,0.8255,0.8472,0.9652,0.675,480,396.2,83.8,960,813,784,29,2024-11,2024-W47,Friday
2024-11-22,M01,S3,0.9,0.925,0.9715,0.8088,480,432.0,48.0,960,887,861,26,2024-11,2024-W47,Friday
2024-11-22,M02,S1,0.7665,0.8914,0.9487,0.6482,480,367.9,112.1,800,713,676,37,2024-11,2024-W47,Friday
2024-11-22,M02,S2,0.8107,0.8171,0.9261,0.6135,480,389.1,90.9,800,653,604,49,2024-11,2024-W47,Friday
2024-11-22,M02,S3,0.8065,0.988,0.9484,0.7557,480,387.1,92.9,800,790,749,41,2024-11,2024-W47,Friday
2024-11-22,M03,S1,0.6763,0.7514,0.8923,0.4535,480,324.6,155.4,1600,1202,1072,130,2024-11,2024-W47,Friday
2024-11-22,M03,S2,0.9273,0.7826,0.9426,0.6841,480,445.1,34.9,1600,1252,1180,72,2024-11,2024-W47,Friday
2024-11-22,M03,S3,0.6975,0.8301,0.9385,0.5434,480,334.8,145.2,1600,1328,1246,82,2024-11,2024-W47,Friday
2024-11-22,M04,S1,0.8842,0.916,0.999,0.8091,480,424.4,55.6,640,586,585,1,2024-11,2024-W47,Friday
2024-11-22,M04,S2,0.9309,0.9503,0.9894,0.8753,480,446.8,33.2,640,608,601,7,2024-11,2024-W47,Friday
2024-11-22,M04,S3,0.9151,0.9798,0.9805,0.8791,480,439.3,40.7,640,627,614,13,2024-11,2024-W47,Friday
2024-11-22,M05,S1,0.806,0.8017,0.9102,0.5881,480,386.9,93.1,1200,962,875,87,2024-11,2024-W47,Friday
2024-11-22,M05,S2,0.6993,0.9325,0.8687,0.5665,480,335.7,144.3,1200,1118,971,147,2024-11,2024-W47,Friday
2024-11-22,M05,S3,0.7472,0.7276,0.91,0.4948,480,358.7,121.3,1200,873,794,79,2024-11,2024-W47,Friday
2024-11-23,M01,S1,0.8372,0.9471,0.9679,0.7675,480,401.9,78.1,960,909,879,30,2024-11,2024-W47,Saturday
2024-11-23,M01,S2,0.8201,0.9344,0.9604,0.7359,480,393.6,86.4,960,897,861,36,2024-11,2024-W47,Saturday
2024-11-23,M02,S1,0.8044,0.7844,0.9123,0.5756,480,386.1,93.9,800,627,571,56,2024-11,2024-W47,Saturday
2024-11-23,M02,S2,0.744,0.8543,0.9422,0.5989,480,357.1,122.9,800,683,643,40,2024-11,2024-W47,Saturday
2024-11-23,M03,S1,0.8707,0.8395,0.8125,0.5939,480,417.9,62.1,1600,1343,1091,252,2024-11,2024-W47,Saturday
2024-11-23,M03,S2,0.7554,0.7073,0.8752,0.4676,480,362.6,117.4,1600,1131,989,142,2024-11,2024-W47,Saturday
2024-11-23,M04,S1,0.8774,0.9158,0.9635,0.7742,480,421.1,58.9,640,586,564,22,2024-11,2024-W47,Saturday
2024-11-23,M04,S2,0.9079,0.8979,0.9843,0.8023,480,435.8,44.2,640,574,564,10,2024-11,2024-W47,Saturday
2024-11-23,M05,S1,0.4886,0.8079,0.9232,0.3645,480,234.5,245.5,1200,969,894,75,2024-11,2024-W47,Saturday
2024-11-23,M05,S2,0.6203,0.8573,0.9454,0.5028,480,297.8,182.2,1200,1028,971,57,2024-11,2024-W47,Saturday
2024-11-25,M01,S1,0.8986,0.8957,0.9778,0.787,480,431.3,48.7,960,859,839,20,2024-11,2024-W48,Monday
2024-11-25,M01,S2,0.9899,0.9611,0.9495,0.9033,480,475.1,4.9,960,922,875,47,2024-11,2024-W48,Monday
2024-11-25,M01,S3,0.79,0.8763,0.9411,0.6515,480,379.2,100.8,960,841,791,50,2024-11,2024-W48,Monday
2024-11-25,M02,S1,0.8342,0.7864,0.938,0.6153,480,400.4,79.6,800,629,589,40,2024-11,2024-W48,Monday
2024-11-25,M02,S2,0.8612,0.8469,0.9135,0.6663,480,413.4,66.6,800,677,618,59,2024-11,2024-W48,Monday
2024-11-25,M02,S3,0.8848,0.7474,0.9308,0.6155,480,424.7,55.3,800,597,555,42,2024-11,2024-W48,Monday
2024-11-25,M03,S1,0.7288,0.8137,0.9165,0.5435,480,349.8,130.2,1600,1301,1192,109,2024-11,2024-W48,Monday
2024-11-25,M03,S2,0.7875,0.81,0.8967,0.572,480,378.0,102.0,1600,1296,1162,134,2024-11,2024-W48,Monday
2024-11-25,M03,S3,0.6959,0.7685,0.9384,0.5019,480,334.0,146.0,1600,1229,1153,76,2024-11,2024-W48,Monday
2024-11-25,M04,S1,0.8832,0.9529,0.9802,0.8249,480,423.9,56.1,640,609,596,13,2024-11,2024-W48,Monday
2024-11-25,M04,S2,0.8869,0.9474,0.9713,0.8162,480,425.7,54.3,640,606,588,18,2024-11,2024-W48,Monday
2024-11-25,M04,S3,0.9217,0.9377,0.9728,0.8408,480,442.4,37.6,640,600,583,17,2024-11,2024-W48,Monday
2024-11-25,M05,S1,0.8043,0.8988,0.9578,0.6924,480,386.1,93.9,1200,1078,1032,46,2024-11,2024-W48,Monday
2024-11-25,M05,S2,0.8305,0.8962,0.9029,0.6721,480,398.7,81.3,1200,1075,970,105,2024-11,2024-W48,Monday
2024-11-25,M05,S3,0.9195,0.8052,0.9528,0.7054,480,441.4,38.6,1200,966,920,46,2024-11,2024-W48,Monday
2024-11-26,M01,S1,0.8846,0.846,0.9575,0.7166,480,424.6,55.4,960,812,777,35,2024-11,2024-W48,Tuesday
2024-11-26,M01,S2,0.8591,0.9452,0.9457,0.7679,480,412.3,67.7,960,907,857,50,2024-11,2024-W48,Tuesday
2024-11-26,M01,S3,0.8499,0.7996,0.9947,0.6759,480,408.0,72.0,960,767,762,5,2024-11,2024-W48,Tuesday
2024-11-26,M02,S1,0.7281,0.8713,0.9372,0.5945,480,349.5,130.5,800,697,653,44,2024-11,2024-W48,Tuesday
2024-11-26,M02,S2,0.7961,0.8984,0.9868,0.7058,480,382.1,97.9,800,718,708,10,2024-11,2024-W48,Tuesday
2024-11-26,M02,S3,0.8206,0.8897,0.9492,0.693,480,393.9,86.1,800,711,674,37,2024-11,2024-W48,Tuesday
2024-11-26,M03,S1,0.8246,0.7797,0.9487,0.6099,480,395.8,84.2,1600,1247,1183,64,2024-11,2024-W48,Tuesday
2024-11-26,M03,S2,0.8329,0.8909,0.8862,0.6577,480,399.8,80.2,1600,1425,1262,163,2024-11,2024-W48,Tuesday
2024-11-26,M03,S3,0.7178,0.8302,0.8606,0.5129,480,344.6,135.4,1600,1328,1142,186,2024-11,2024-W48,Tuesday
2024-11-26,M04,S1,0.9508,0.9327,0.9834,0.8721,480,456.4,23.6,640,596,586,10,2024-11,2024-W48,Tuesday
2024-11-26,M04,S2,0.8857,0.9012,0.9728,0.7764,480,425.1,54.9,640,576,560,16,2024-11,2024-W48,Tuesday
2024-11-26,M04,S3,0.9096,0.9492,0.9819,0.8477,480,436.6,43.4,640,607,596,11,2024-11,2024-W48,Tuesday
2024-11-26,M05,S1,0.7938,0.8568,0.9419,0.6406,480,381.0,99.0,1200,1028,968,60,2024-11,2024-W48,Tuesday
2024-11-26,M05,S2,0.862,0.9068,0.9494,0.7421,480,413.7,66.3,1200,1088,1032,56,2024-11,2024-W48,Tuesday
2024-11-26,M05,S3,0.7906,0.8008,0.9049,0.573,480,379.5,100.5,1200,961,869,92,2024-11,2024-W48,Tuesday
2024-11-27,M01,S1,0.8862,0.893,0.9688,0.7666,480,425.4,54.6,960,857,830,27,2024-11,2024-W48,Wednesday
2024-11-27,M01,S2,0.9472,0.9225,0.9852,0.8609,480,454.7,25.3,960,885,871,14,2024-11,2024-W48,Wednesday
2024-11-27,M01,S3,0.8682,0.8611,0.9588,0.7168,480,416.7,63.3,960,826,792,34,2024-11,2024-W48,Wednesday
2024-11-27,M02,S1,0.7471,0.9407,0.9621,0.6762,480,358.6,121.4,800,752,723,29,2024-11,2024-W48,Wednesday
2024-11-27,M02,S2,0.8399,0.9226,0.8834,0.6846,480,403.1,76.9,800,738,651,87,2024-11,2024-W48,Wednesday
2024-11-27,M02,S3,0.8446,0.78,0.9398,0.6191,480,405.4,74.6,800,624,586,38,2024-11,2024-W48,Wednesday
2024-11-27,M03,S1,0.7054,0.8611,0.9182,0.5577,480,338.6,141.4,1600,1377,1264,113,2024-11,2024-W48,Wednesday
2024-11-27,M03,S2,0.8545,0.7701,0.9355,0.6156,480,410.2,69.8,1600,1232,1152,80,2024-11,2024-W48,Wednesday
2024-11-27,M03,S3,0.3958,0.6957,0.8769,0.2414,480,190.0,290.0,1600,1113,976,137,2024-11,2024-W48,Wednesday
2024-11-27,M04,S1,0.8989,0.9601,0.9856,0.8506,480,431.5,48.5,640,614,605,9,2024-11,2024-W48,Wednesday
2024-11-27,M04,S2,0.8684,0.9301,0.999,0.8069,480,416.8,63.2,640,595,594,1,2024-11,2024-W48,Wednesday
2024-11-27,M04,S3,0.9068,0.9256,0.9859,0.8274,480,435.2,44.8,640,592,583,9,2024-11,2024-W48,Wednesday
2024-11-27,M05,S1,0.8192,0.8515,0.9421,0.6572,480,393.2,86.8,1200,1021,961,60,2024-11,2024-W48,Wednesday
2024-11-27,M05,S2,0.7537,0.908,0.9341,0.6392,480,361.8,118.2,1200,1089,1017,72,2024-11,2024-W48,Wednesday
2024-11-27,M05,S3,0.8023,0.837,0.9103,0.6113,480,385.1,94.9,1200,1004,913,91,2024-11,2024-W48,Wednesday
2024-11-28,M01,S1,0.9111,0.8907,0.9657,0.7837,480,437.3,42.7,960,855,825,30,2024-11,2024-W48,Thursday
2024-11-28,M01,S2,0.8485,0.9298,0.9478,0.7478,480,407.3,72.7,960,892,845,47,2024-11,2024-W48,Thursday
2024-11-28,M01,S3,0.6069,0.9253,0.9835,0.5522,480,291.3,188.7,960,888,873,15,2024-11,2024-W48,Thursday
2024-11-28,M02,S1,0.7672,0.9636,0.9488,0.7014,480,368.3,111.7,800,770,730,40,2024-11,2024-W48,Thursday
2024-11-28,M02,S2,0.7309,0.8745,0.9293,0.5939,480,350.8,129.2,800,699,649,50,2024-11,2024-W48,Thursday
2024-11-28,M02,S3,0.8342,0.8515,0.9421,0.6692,480,400.4,79.6,800,681,641,40,2024-11,2024-W48,Thursday
2024-11-28,M03,S1,0.6518,0.8851,0.8684,0.501,480,312.9,167.1,1600,1416,1229,187,2024-11,2024-W48,Thursday
2024-11-28,M03,S2,0.6341,0.8403,0.9677,0.5156,480,304.4,175.6,1600,1344,1300,44,2024-11,2024-W48,Thursday
2024-11-28,M03,S3,0.7021,0.8643,0.9486,0.5757,480,337.0,143.0,1600,1382,1311,71,2024-11,2024-W48,Thursday
2024-11-28,M04,S1,0.9283,0.9264,0.9669,0.8315,480,445.6,34.4,640,592,572,20,2024-11,2024-W48,Thursday
2024-11-28,M04,S2,0.8376,0.9276,0.9941,0.7724,480,402.1,77.9,640,593,589,4,2024-11,2024-W48,Thursday
2024-11-28,M04,S3,0.8701,0.9507,0.9686,0.8012,480,417.7,62.3,640,608,588,20,2024-11,2024-W48,Thursday
2024-11-28,M05,S1,0.7802,0.9078,0.9142,0.6475,480,374.5,105.5,1200,1089,995,94,2024-11,2024-W48,Thursday
2024-11-28,M05,S2,0.7841,0.8539,0.9469,0.634,480,376.4,103.6,1200,1024,969,55,2024-11,2024-W48,Thursday
2024-11-28,M05,S3,0.788,0.8766,0.9674,0.6682,480,378.2,101.8,1200,1051,1016,35,2024-11,2024-W48,Thursday
2024-11-29,M01,S1,0.8974,0.8667,0.9583,0.7453,480,430.8,49.2,960,832,797,35,2024-11,2024-W48,Friday
2024-11-29,M01,S2,0.8605,0.8975,0.999,0.7715,480,413.0,67.0,960,861,860,1,2024-11,2024-W48,Friday
2024-11-29,M01,S3,0.8828,0.8129,0.9491,0.6811,480,423.8,56.2,960,780,740,40,2024-11,2024-W48,Friday
2024-11-29,M02,S1,0.669,0.8358,0.8844,0.4945,480,321.1,158.9,800,668,590,78,2024-11,2024-W48,Friday
2024-11-29,M02,S2,0.7433,0.7691,0.9508,0.5435,480,356.8,123.2,800,615,584,31,2024-11,2024-W48,Friday
2024-11-29,M02,S3,0.8043,0.8713,0.9371,0.6567,480,386.1,93.9,800,697,653,44,2024-11,2024-W48,Friday
2024-11-29,M03,S1,0.6088,0.8513,0.9792,0.5075,480,292.2,187.8,1600,1362,1333,29,2024-11,2024-W48,Friday
2024-11-29,M03,S2,0.7711,0.7836,0.8586,0.5188,480,370.1,109.9,1600,1253,1075,178,2024-11,2024-W48,Friday
2024-11-29,M03,S3,0.6526,0.8469,0.9486,0.5243,480,313.2,166.8,1600,1355,1285,70,2024-11,2024-W48,Friday
2024-11-29,M04,S1,0.9121,0.9535,0.9885,0.8597,480,437.8,42.2,640,610,602,8,2024-11,2024-W48,Friday
2024-11-29,M04,S2,0.9195,0.9185,0.9821,0.8294,480,441.4,38.6,640,587,576,11,2024-11,2024-W48,Friday
