arret_id,date,machine_id,shift_id,cause_id,duree_minutes,mois
AR07783,2024-10-07,M03,S1,CA04,83.0,2024-10
AR07784,2024-10-07,M03,S2,CA01,37.4,2024-10
AR07785,2024-10-07,M03,S2,CA05,10.3,2024-10
AR07786,2024-10-07,M03,S2,CA03,17.9,2024-10
AR07787,2024-10-07,M03,S2,CA04,77.3,2024-10
AR07788,2024-10-07,M03,S3,CA01,79.3,2024-10
AR07789,2024-10-07,M04,S1,CA04,51.5,2024-10
AR07790,2024-10-07,M04,S2,CA01,25.3,2024-10
AR07791,2024-10-07,M04,S2,CA01,13.7,2024-10
AR07792,2024-10-07,M04,S3,CA03,34.8,2024-10
AR07793,2024-10-07,M04,S3,CA06,6.1,2024-10
AR07794,2024-10-07,M04,S3,CA01,14.0,2024-10
AR07795,2024-10-07,M04,S3,CA01,13.7,2024-10
AR07796,2024-10-07,M05,S1,CA01,81.7,2024-10
AR07797,2024-10-07,M05,S2,CA03,56.1,2024-10
AR07798,2024-10-07,M05,S2,CA01,10.7,2024-10
AR07799,2024-10-07,M05,S2,CA01,4.6,2024-10
AR07800,2024-10-07,M05,S2,CA01,19.5,2024-10
AR07801,2024-10-07,M05,S3,CA03,128.9,2024-10
AR07802,2024-10-08,M01,S1,CA05,21.9,2024-10
AR07803,2024-10-08,M01,S1,CA07,31.7,2024-10
AR07804,2024-10-08,M01,S1,CA06,30.8,2024-10
AR07805,2024-10-08,M01,S2,CA01,11.8,2024-10
AR07806,2024-10-08,M01,S2,CA04,40.9,2024-10
AR07807,2024-10-08,M01,S3,CA01,12.3,2024-10
AR07808,2024-10-08,M01,S3,CA04,35.7,2024-10
AR07809,2024-10-08,M02,S1,CA03,16.7,2024-10
AR07810,2024-10-08,M02,S1,CA02,48.0,2024-10
AR07811,2024-10-08,M02,S1,CA01,9.1,2024-10
AR07812,2024-10-08,M02,S1,CA01,25.2,2024-10
AR07813,2024-10-08,M02,S2,CA06,34.2,2024-10
AR07814,2024-10-08,M02,S2,CA01,56.3,2024-10
AR07815,2024-10-08,M02,S2,CA06,19.0,2024-10
AR07816,2024-10-08,M02,S3,CA01,5.1,2024-10
AR07817,2024-10-08,M02,S3,CA01,29.6,2024-10
AR07818,2024-10-08,M02,S3,CA01,64.6,2024-10
AR07819,2024-10-08,M03,S1,CA04,12.3,2024-10
AR07820,2024-10-08,M03,S1,CA01,36.6,2024-10
AR07821,2024-10-08,M03,S1,CA02,9.4,2024-10
AR07822,2024-10-08,M03,S1,CA01,82.7,2024-10
AR07823,2024-10-08,M03,S2,CA08,123.7,2024-10
AR07824,2024-10-08,M03,S2,CA01,179.6,2024-10
AR07825,2024-10-08,M03,S2,CA02,5.6,2024-10
AR07826,2024-10-08,M03,S3,CA01,61.8,2024-10
AR07827,2024-10-08,M03,S3,CA06,50.7,2024-10
AR07828,2024-10-08,M04,S1,CA05,12.9,2024-10
AR07829,2024-10-08,M04,S1,CA03,11.4,2024-10
AR07830,2024-10-08,M04,S2,CA05,18.1,2024-10
AR07831,2024-10-08,M04,S2,CA07,25.6,2024-10
AR07832,2024-10-08,M04,S3,CA06,50.7,2024-10
AR07833,2024-10-08,M05,S1,CA06,116.9,2024-10
AR07834,2024-10-08,M05,S2,CA05,15.0,2024-10
AR07835,2024-10-08,M05,S2,CA04,96.6,2024-10
AR07836,2024-10-08,M05,S3,CA01,30.5,2024-10
AR07837,2024-10-08,M05,S3,CA05,47.7,2024-10
AR07838,2024-10-08,M05,S3,CA03,36.6,2024-10
AR07839,2024-10-09,M01,S1,CA06,95.8,2024-10
AR07840,2024-10-09,M01,S2,CA08,12.2,2024-10
AR07841,2024-10-09,M01,S2,CA01,63.8,2024-10
AR07842,2024-10-09,M01,S3,CA01,26.8,2024-10
AR07843,2024-10-09,M01,S3,CA08,83.2,2024-10
AR07844,2024-10-09,M01,S3,CA04,18.4,2024-10
AR07845,2024-10-09,M02,S1,CA03,31.8,2024-10
AR07846,2024-10-09,M02,S1,CA06,36.0,2024-10
AR07847,2024-10-09,M02,S1,CA01,17.9,2024-10
AR07848,2024-10-09,M02,S2,CA02,37.2,2024-10
AR07849,2024-10-09,M02,S3,CA07,143.5,2024-10
AR07850,2024-10-09,M03,S1,CA01,3.4,2024-10
AR07851,2024-10-09,M03,S1,CA08,137.5,2024-10
AR07852,2024-10-09,M03,S2,CA03,156.8,2024-10
AR07853,2024-10-09,M03,S3,CA04,102.9,2024-10
AR07854,2024-10-09,M03,S3,CA03,23.0,2024-10
AR07855,2024-10-09,M03,S3,CA04,36.6,2024-10
AR07856,2024-10-09,M04,S1,CA01,11.4,2024-10
AR07857,2024-10-09,M04,S1,CA04,63.7,2024-10
AR07858,2024-10-09,M04,S2,CA03,49.0,2024-10
AR07859,2024-10-09,M04,S3,CA03,56.6,2024-10
AR07860,2024-10-09,M05,S1,CA03,111.1,2024-10
AR07861,2024-10-09,M05,S2,CA01,74.2,2024-10
AR07862,2024-10-09,M05,S2,CA02,10.2,2024-10
AR07863,2024-10-09,M05,S3,CA02,60.5,2024-10
AR07864,2024-10-10,M01,S1,CA08,31.6,2024-10
AR07865,2024-10-10,M01,S1,CA01,23.9,2024-10
AR07866,2024-10-10,M01,S1,CA07,17.9,2024-10
AR07867,2024-10-10,M01,S2,CA02,84.5,2024-10
AR07868,2024-10-10,M01,S3,CA01,16.8,2024-10
AR07869,2024-10-10,M01,S3,CA01,91.4,2024-10
AR07870,2024-10-10,M01,S3,CA01,11.7,2024-10
AR07871,2024-10-10,M02,S1,CA07,21.1,2024-10
AR07872,2024-10-10,M02,S1,CA03,45.2,2024-10
AR07873,2024-10-10,M02,S1,CA03,13.5,2024-10
AR07874,2024-10-10,M02,S2,CA03,15.8,2024-10
AR07875,2024-10-10,M02,S2,CA07,21.0,2024-10
AR07876,2024-10-10,M02,S2,CA02,15.0,2024-10
AR07877,2024-10-10,M02,S3,CA03,95.9,2024-10
AR07878,2024-10-10,M03,S1,CA03,122.6,2024-10
AR07879,2024-10-10,M03,S1,CA03,29.4,2024-10
AR07880,2024-10-10,M03,S1,CA01,19.4,2024-10
AR07881,2024-10-10,M03,S2,CA02,82.6,2024-10
AR07882,2024-10-10,M03,S2,CA07,30.0,2024-10
AR07883,2024-10-10,M03,S3,CA07,117.1,2024-10
AR07884,2024-10-10,M03,S3,CA02,11.8,2024-10
AR07885,2024-10-10,M04,S1,CA01,5.4,2024-10
AR07886,2024-10-10,M04,S1,CA01,12.3,2024-10
AR07887,2024-10-10,M04,S1,CA01,13.7,2024-10
AR07888,2024-10-10,M04,S1,CA01,17.7,2024-10
AR07889,2024-10-10,M04,S2,CA01,43.3,2024-10
AR07890,2024-10-10,M04,S3,CA06,72.3,2024-10
AR07891,2024-10-10,M05,S1,CA04,13.8,2024-10
AR07892,2024-10-10,M05,S1,CA01,10.3,2024-10
AR07893,2024-10-10,M05,S1,CA03,90.4,2024-10
AR07894,2024-10-10,M05,S1,CA06,7.0,2024-10
AR07895,2024-10-10,M05,S2,CA03,110.9,2024-10
AR07896,2024-10-10,M05,S3,CA03,5.4,2024-10
AR07897,2024-10-10,M05,S3,CA04,59.9,2024-10
AR07898,2024-10-10,M05,S3,CA03,14.3,2024-10
AR07899,2024-10-10,M05,S3,CA06,12.6,2024-10
AR07900,2024-10-11,M01,S1,CA03,6.3,2024-10
AR07901,2024-10-11,M01,S1,CA01,5.2,2024-10
AR07902,2024-10-11,M01,S1,CA01,3.9,2024-10
AR07903,2024-10-11,M01,S2,CA08,69.4,2024-10
AR07904,2024-10-11,M01,S3,CA03,101.3,2024-10
AR07905,2024-10-11,M02,S1,CA03,62.9,2024-10
AR07906,2024-10-11,M02,S1,CA03,18.2,2024-10
AR07907,2024-10-11,M02,S2,CA02,64.0,2024-10
AR07908,2024-10-11,M02,S3,CA05,19.3,2024-10
AR07909,2024-10-11,M02,S3,CA02,22.0,2024-10
AR07910,2024-10-11,M02,S3,CA08,72.8,2024-10
AR07911,2024-10-11,M02,S3,CA06,15.4,2024-10
AR07912,2024-10-11,M03,S1,CA03,21.6,2024-10
AR07913,2024-10-11,M03,S1,CA04,30.2,2024-10
AR07914,2024-10-11,M03,S1,CA02,94.1,2024-10
AR07915,2024-10-11,M03,S2,CA01,59.6,2024-10
AR07916,2024-10-11,M03,S2,CA03,30.4,2024-10
AR07917,2024-10-11,M03,S2,CA01,47.6,2024-10
AR07918,2024-10-11,M03,S3,CA01,139.7,2024-10
AR07919,2024-10-11,M03,S3,CA04,12.7,2024-10
AR07920,2024-10-11,M04,S1,CA02,7.3,2024-10
AR07921,2024-10-11,M04,S1,CA07,56.1,2024-10
AR07922,2024-10-11,M04,S2,CA03,16.4,2024-10
AR07923,2024-10-11,M04,S2,CA05,10.3,2024-10
AR07924,2024-10-11,M04,S2,CA04,25.9,2024-10
AR07925,2024-10-11,M04,S3,CA01,14.5,2024-10
AR07926,2024-10-11,M04,S3,CA01,6.4,2024-10
AR07927,2024-10-11,M04,S3,CA01,21.5,2024-10
AR07928,2024-10-11,M04,S3,CA01,17.8,2024-10
AR07929,2024-10-11,M05,S1,CA04,18.8,2024-10
AR07930,2024-10-11,M05,S1,CA01,59.5,2024-10
AR07931,2024-10-11,M05,S2,CA07,9.6,2024-10
AR07932,2024-10-11,M05,S2,CA07,28.4,2024-10
AR07933,2024-10-11,M05,S2,CA07,53.0,2024-10
AR07934,2024-10-11,M05,S2,CA03,23.7,2024-10
AR07935,2024-10-11,M05,S3,CA01,85.3,2024-10
AR07936,2024-10-11,M05,S3,CA04,29.3,2024-10
AR07937,2024-10-12,M01,S1,CA07,56.0,2024-10
AR07938,2024-10-12,M01,S1,CA05,3.6,2024-10
AR07939,2024-10-12,M01,S2,CA01,21.2,2024-10
AR07940,2024-10-12,M01,S2,CA01,8.0,2024-10
AR07941,2024-10-12,M01,S2,CA02,10.1,2024-10
AR07942,2024-10-12,M01,S2,CA03,5.9,2024-10
AR07943,2024-10-12,M02,S1,CA02,66.0,2024-10
AR07944,2024-10-12,M02,S2,CA04,72.6,2024-10
AR07945,2024-10-12,M02,S2,CA01,18.3,2024-10
AR07946,2024-10-12,M03,S1,CA06,149.2,2024-10
AR07947,2024-10-12,M03,S2,CA03,147.9,2024-10
AR07948,2024-10-12,M04,S1,CA05,9.6,2024-10
AR07949,2024-10-12,M04,S1,CA01,18.6,2024-10
AR07950,2024-10-12,M04,S1,CA02,11.6,2024-10
AR07951,2024-10-12,M04,S1,CA01,21.0,2024-10
AR07952,2024-10-12,M04,S2,CA04,31.3,2024-10
AR07953,2024-10-12,M04,S2,CA04,3.6,2024-10
AR07954,2024-10-12,M04,S2,CA08,6.5,2024-10
AR07955,2024-10-12,M05,S1,CA06,121.4,2024-10
AR07956,2024-10-12,M05,S2,CA04,68.9,2024-10
AR07957,2024-10-12,M05,S2,CA02,9.6,2024-10
AR07958,2024-10-12,M05,S2,CA05,10.1,2024-10
AR07959,2024-10-14,M01,S1,CA02,83.4,2024-10
AR07960,2024-10-14,M01,S2,CA01,12.5,2024-10
AR07961,2024-10-14,M01,S2,CA04,69.4,2024-10
AR07962,2024-10-14,M01,S3,CA06,95.4,2024-10
AR07963,2024-10-14,M02,S1,CA04,43.4,2024-10
AR07964,2024-10-14,M02,S1,CA04,62.4,2024-10
AR07965,2024-10-14,M02,S1,CA03,3.6,2024-10
AR07966,2024-10-14,M02,S2,CA06,23.5,2024-10
AR07967,2024-10-14,M02,S2,CA03,24.3,2024-10
AR07968,2024-10-14,M02,S2,CA03,8.8,2024-10
AR07969,2024-10-14,M02,S2,CA02,4.9,2024-10
AR07970,2024-10-14,M02,S3,CA01,82.8,2024-10
AR07971,2024-10-14,M03,S1,CA05,44.6,2024-10
AR07972,2024-10-14,M03,S1,CA06,85.0,2024-10
AR07973,2024-10-14,M03,S1,CA03,2.7,2024-10
AR07974,2024-10-14,M03,S1,CA04,42.9,2024-10
AR07975,2024-10-14,M03,S2,CA01,96.6,2024-10
AR07976,2024-10-14,M03,S2,CA07,27.9,2024-10
AR07977,2024-10-14,M03,S2,CA08,52.5,2024-10
AR07978,2024-10-14,M03,S3,CA02,35.6,2024-10
AR07979,2024-10-14,M03,S3,CA02,81.4,2024-10
AR07980,2024-10-14,M04,S1,CA03,71.7,2024-10
AR07981,2024-10-14,M04,S2,CA02,7.8,2024-10
AR07982,2024-10-14,M04,S2,CA07,21.8,2024-10
AR07983,2024-10-14,M04,S2,CA06,21.8,2024-10
AR07984,2024-10-14,M04,S3,CA01,24.4,2024-10
AR07985,2024-10-14,M04,S3,CA05,19.1,2024-10
AR07986,2024-10-14,M04,S3,CA08,23.0,2024-10
AR07987,2024-10-14,M05,S1,CA04,67.7,2024-10
AR07988,2024-10-14,M05,S1,CA07,18.6,2024-10
AR07989,2024-10-14,M05,S1,CA08,26.1,2024-10
AR07990,2024-10-14,M05,S2,CA06,29.9,2024-10
AR07991,2024-10-14,M05,S2,CA01,67.6,2024-10
AR07992,2024-10-14,M05,S2,CA06,35.9,2024-10
AR07993,2024-10-14,M05,S3,CA01,27.5,2024-10
AR07994,2024-10-14,M05,S3,CA03,24.8,2024-10
AR07995,2024-10-14,M05,S3,CA08,60.0,2024-10
AR07996,2024-10-15,M01,S1,CA01,19.8,2024-10
AR07997,2024-10-15,M01,S1,CA03,14.8,2024-10
AR07998,2024-10-15,M01,S2,CA06,9.3,2024-10
AR07999,2024-10-15,M01,S2,CA04,11.4,2024-10
AR08000,2024-10-15,M01,S2,CA01,28.9,2024-10
AR08001,2024-10-15,M01,S2,CA01,20.1,2024-10
AR08002,2024-10-15,M01,S3,CA07,81.0,2024-10
AR08003,2024-10-15,M02,S1,CA04,138.4,2024-10
AR08004,2024-10-15,M02,S2,CA01,11.1,2024-10
AR08005,2024-10-15,M02,S2,CA08,86.1,2024-10
AR08006,2024-10-15,M02,S2,CA08,6.4,2024-10
AR08007,2024-10-15,M02,S3,CA02,67.9,2024-10
AR08008,2024-10-15,M03,S1,CA07,32.5,2024-10
AR08009,2024-10-15,M03,S1,CA07,131.5,2024-10
AR08010,2024-10-15,M03,S1,CA01,37.2,2024-10
AR08011,2024-10-15,M03,S2,CA08,52.9,2024-10
AR08012,2024-10-15,M03,S2,CA05,24.0,2024-10
AR08013,2024-10-15,M03,S2,CA04,37.4,2024-10
AR08014,2024-10-15,M03,S2,CA04,13.5,2024-10
AR08015,2024-10-15,M03,S3,CA07,54.6,2024-10
AR08016,2024-10-15,M03,S3,CA03,68.4,2024-10
AR08017,2024-10-15,M04,S1,CA08,66.0,2024-10
AR08018,2024-10-15,M04,S2,CA07,12.8,2024-10
AR08019,2024-10-15,M04,S2,CA02,11.2,2024-10
AR08020,2024-10-15,M04,S2,CA01,4.5,2024-10
AR08021,2024-10-15,M04,S3,CA03,40.6,2024-10
AR08022,2024-10-15,M05,S1,CA03,35.5,2024-10
AR08023,2024-10-15,M05,S1,CA05,45.2,2024-10
AR08024,2024-10-15,M05,S1,CA02,2.5,2024-10
AR08025,2024-10-15,M05,S2,CA08,12.7,2024-10
AR08026,2024-10-15,M05,S2,CA03,22.1,2024-10
AR08027,2024-10-15,M05,S2,CA08,23.7,2024-10
AR08028,2024-10-15,M05,S2,CA04,2.5,2024-10
AR08029,2024-10-15,M05,S3,CA06,112.8,2024-10
AR08030,2024-10-16,M01,S1,CA04,41.0,2024-10
AR08031,2024-10-16,M01,S1,CA03,8.1,2024-10
AR08032,2024-10-16,M01,S1,CA02,11.6,2024-10
AR08033,2024-10-16,M01,S2,CA06,80.8,2024-10
AR08034,2024-10-16,M01,S3,CA07,4.8,2024-10
AR08035,2024-10-16,M01,S3,CA03,100.6,2024-10
AR08036,2024-10-16,M02,S1,CA02,66.4,2024-10
AR08037,2024-10-16,M02,S2,CA01,63.5,2024-10
AR08038,2024-10-16,M02,S2,CA04,22.3,2024-10
AR08039,2024-10-16,M02,S2,CA01,23.1,2024-10
AR08040,2024-10-16,M02,S3,CA03,95.5,2024-10
AR08041,2024-10-16,M02,S3,CA03,19.5,2024-10
AR08042,2024-10-16,M03,S1,CA06,94.2,2024-10
AR08043,2024-10-16,M03,S1,CA04,25.1,2024-10
AR08044,2024-10-16,M03,S1,CA03,21.3,2024-10
AR08045,2024-10-16,M03,S2,CA03,25.5,2024-10
AR08046,2024-10-16,M03,S2,CA06,52.7,2024-10
AR08047,2024-10-16,M03,S3,CA05,11.2,2024-10
AR08048,2024-10-16,M03,S3,CA01,2.6,2024-10
AR08049,2024-10-16,M03,S3,CA01,39.4,2024-10
AR08050,2024-10-16,M03,S3,CA03,10.4,2024-10
AR08051,2024-10-16,M04,S1,CA02,69.7,2024-10
AR08052,2024-10-16,M04,S2,CA06,46.1,2024-10
AR08053,2024-10-16,M04,S3,CA01,11.9,2024-10
AR08054,2024-10-16,M04,S3,CA03,3.7,2024-10
AR08055,2024-10-16,M04,S3,CA03,18.4,2024-10
AR08056,2024-10-16,M04,S3,CA04,12.7,2024-10
AR08057,2024-10-16,M05,S1,CA01,22.4,2024-10
AR08058,2024-10-16,M05,S1,CA02,11.6,2024-10
AR08059,2024-10-16,M05,S2,CA02,270.6,2024-10
AR08060,2024-10-16,M05,S2,CA03,26.5,2024-10
AR08061,2024-10-16,M05,S3,CA06,105.4,2024-10
AR08062,2024-10-17,M01,S1,CA04,15.8,2024-10
AR08063,2024-10-17,M01,S1,CA07,58.2,2024-10
AR08064,2024-10-17,M01,S1,CA05,2.1,2024-10
AR08065,2024-10-17,M01,S1,CA04,2.0,2024-10
AR08066,2024-10-17,M01,S2,CA02,38.3,2024-10
AR08067,2024-10-17,M01,S2,CA01,13.1,2024-10
AR08068,2024-10-17,M01,S3,CA05,8.9,2024-10
AR08069,2024-10-17,M01,S3,CA02,20.0,2024-10
AR08070,2024-10-17,M01,S3,CA04,25.8,2024-10
AR08071,2024-10-17,M01,S3,CA03,4.8,2024-10
AR08072,2024-10-17,M02,S1,CA05,5.4,2024-10
AR08073,2024-10-17,M02,S1,CA08,82.8,2024-10
AR08074,2024-10-17,M02,S2,CA01,30.7,2024-10
AR08075,2024-10-17,M02,S2,CA03,17.0,2024-10
AR08076,2024-10-17,M02,S2,CA02,55.7,2024-10
AR08077,2024-10-17,M02,S2,CA01,25.6,2024-10
AR08078,2024-10-17,M02,S3,CA01,162.5,2024-10
AR08079,2024-10-17,M03,S1,CA01,7.3,2024-10
AR08080,2024-10-17,M03,S1,CA01,15.9,2024-10
AR08081,2024-10-17,M03,S1,CA08,61.7,2024-10
AR08082,2024-10-17,M03,S2,CA04,2.1,2024-10
AR08083,2024-10-17,M03,S2,CA02,8.3,2024-10
AR08084,2024-10-17,M03,S2,CA04,75.0,2024-10
AR08085,2024-10-17,M03,S3,CA04,12.0,2024-10
AR08086,2024-10-17,M03,S3,CA01,91.8,2024-10
AR08087,2024-10-17,M03,S3,CA03,22.2,2024-10
AR08088,2024-10-17,M04,S1,CA02,36.9,2024-10
AR08089,2024-10-17,M04,S1,CA03,19.1,2024-10
AR08090,2024-10-17,M04,S2,CA04,6.4,2024-10
AR08091,2024-10-17,M04,S2,CA07,51.9,2024-10
AR08092,2024-10-17,M04,S3,CA08,16.5,2024-10
AR08093,2024-10-17,M04,S3,CA03,16.3,2024-10
AR08094,2024-10-17,M05,S1,CA08,45.8,2024-10
AR08095,2024-10-17,M05,S1,CA06,31.4,2024-10
AR08096,2024-10-17,M05,S2,CA04,11.5,2024-10
AR08097,2024-10-17,M05,S2,CA01,15.9,2024-10
AR08098,2024-10-17,M05,S2,CA01,18.4,2024-10
AR08099,2024-10-17,M05,S2,CA07,16.7,2024-10
AR08100,2024-10-17,M05,S3,CA02,124.2,2024-10
AR08101,2024-10-18,M01,S1,CA08,40.9,2024-10
AR08102,2024-10-18,M01,S1,CA01,57.2,2024-10
AR08103,2024-10-18,M01,S2,CA03,8.8,2024-10
AR08104,2024-10-18,M01,S2,CA06,73.6,2024-10
AR08105,2024-10-18,M01,S3,CA08,54.8,2024-10
AR08106,2024-10-18,M01,S3,CA07,31.0,2024-10
AR08107,2024-10-18,M02,S1,CA01,7.5,2024-10
AR08108,2024-10-18,M02,S1,CA02,3.0,2024-10
AR08109,2024-10-18,M02,S1,CA05,58.8,2024-10
AR08110,2024-10-18,M02,S1,CA07,57.3,2024-10
AR08111,2024-10-18,M02,S2,CA01,4.5,2024-10
AR08112,2024-10-18,M02,S2,CA02,61.5,2024-10
AR08113,2024-10-18,M02,S2,CA07,22.8,2024-10
AR08114,2024-10-18,M02,S3,CA04,15.7,2024-10
AR08115,2024-10-18,M02,S3,CA01,53.7,2024-10
AR08116,2024-10-18,M02,S3,CA02,38.1,2024-10
AR08117,2024-10-18,M03,S1,CA07,205.7,2024-10
AR08118,2024-10-18,M03,S2,CA07,6.6,2024-10
AR08119,2024-10-18,M03,S2,CA02,32.6,2024-10
AR08120,2024-10-18,M03,S2,CA02,32.7,2024-10
AR08121,2024-10-18,M03,S3,CA02,67.3,2024-10
AR08122,2024-10-18,M03,S3,CA04,117.4,2024-10
AR08123,2024-10-18,M04,S1,CA02,4.7,2024-10
AR08124,2024-10-18,M04,S1,CA01,8.4,2024-10
AR08125,2024-10-18,M04,S1,CA01,6.5,2024-10
AR08126,2024-10-18,M04,S1,CA02,18.9,2024-10
AR08127,2024-10-18,M04,S2,CA06,52.3,2024-10
AR08128,2024-10-18,M04,S3,CA03,31.7,2024-10
AR08129,2024-10-18,M04,S3,CA01,7.1,2024-10
AR08130,2024-10-18,M04,S3,CA06,11.8,2024-10
AR08131,2024-10-18,M05,S1,CA07,9.4,2024-10
AR08132,2024-10-18,M05,S1,CA08,25.3,2024-10
AR08133,2024-10-18,M05,S1,CA01,5.6,2024-10
AR08134,2024-10-18,M05,S1,CA03,75.9,2024-10
AR08135,2024-10-18,M05,S2,CA04,231.1,2024-10
AR08136,2024-10-18,M05,S2,CA04,3.9,2024-10
AR08137,2024-10-18,M05,S2,CA04,63.3,2024-10
AR08138,2024-10-18,M05,S3,CA04,109.4,2024-10
AR08139,2024-10-19,M01,S1,CA07,91.3,2024-10
AR08140,2024-10-19,M01,S2,CA07,14.0,2024-10
AR08141,2024-10-19,M01,S2,CA01,31.7,2024-10
AR08142,2024-10-19,M01,S2,CA02,5.2,2024-10
AR08143,2024-10-19,M02,S1,CA02,3.2,2024-10
AR08144,2024-10-19,M02,S1,CA03,17.8,2024-10
AR08145,2024-10-19,M02,S1,CA08,82.4,2024-10
AR08146,2024-10-19,M02,S1,CA06,51.7,2024-10
AR08147,2024-10-19,M02,S2,CA04,35.8,2024-10
AR08148,2024-10-19,M02,S2,CA07,21.3,2024-10
AR08149,2024-10-19,M02,S2,CA04,60.0,2024-10
AR08150,2024-10-19,M03,S1,CA04,20.3,2024-10
AR08151,2024-10-19,M03,S1,CA04,5.5,2024-10
AR08152,2024-10-19,M03,S1,CA04,61.7,2024-10
AR08153,2024-10-19,M03,S2,CA05,154.3,2024-10
AR08154,2024-10-19,M03,S2,CA04,25.9,2024-10
AR08155,2024-10-19,M04,S1,CA02,2.6,2024-10
AR08156,2024-10-19,M04,S1,CA03,18.1,2024-10
AR08157,2024-10-19,M04,S1,CA04,18.0,2024-10
AR08158,2024-10-19,M04,S1,CA05,5.8,2024-10
AR08159,2024-10-19,M04,S2,CA02,43.3,2024-10
AR08160,2024-10-19,M05,S1,CA08,29.6,2024-10
AR08161,2024-10-19,M05,S1,CA06,50.5,2024-10
AR08162,2024-10-19,M05,S1,CA01,17.5,2024-10
AR08163,2024-10-19,M05,S2,CA04,140.2,2024-10
AR08164,2024-10-21,M01,S1,CA01,35.4,2024-10
AR08165,2024-10-21,M01,S1,CA05,7.5,2024-10
AR08166,2024-10-21,M01,S2,CA08,31.2,2024-10
AR08167,2024-10-21,M01,S2,CA02,54.8,2024-10
AR08168,2024-10-21,M01,S2,CA07,29.7,2024-10
AR08169,2024-10-21,M01,S3,CA03,70.0,2024-10
AR08170,2024-10-21,M02,S1,CA03,93.2,2024-10
AR08171,2024-10-21,M02,S2,CA05,3.5,2024-10
AR08172,2024-10-21,M02,S2,CA01,16.0,2024-10
AR08173,2024-10-21,M02,S2,CA07,33.7,2024-10
AR08174,2024-10-21,M02,S2,CA04,46.0,2024-10
AR08175,2024-10-21,M02,S3,CA02,45.8,2024-10
AR08176,2024-10-21,M02,S3,CA02,37.3,2024-10
AR08177,2024-10-21,M02,S3,CA03,28.1,2024-10
AR08178,2024-10-21,M02,S3,CA05,12.4,2024-10
AR08179,2024-10-21,M03,S1,CA01,21.3,2024-10
AR08180,2024-10-21,M03,S1,CA04,211.2,2024-10
AR08181,2024-10-21,M03,S2,CA03,21.9,2024-10
AR08182,2024-10-21,M03,S2,CA01,54.6,2024-10
AR08183,2024-10-21,M03,S2,CA03,42.6,2024-10
AR08184,2024-10-21,M03,S3,CA01,176.1,2024-10
AR08185,2024-10-21,M04,S1,CA06,25.6,2024-10
AR08186,2024-10-21,M04,S1,CA02,21.0,2024-10
AR08187,2024-10-21,M04,S1,CA08,19.7,2024-10
AR08188,2024-10-21,M04,S2,CA01,4.6,2024-10
AR08189,2024-10-21,M04,S2,CA02,23.5,2024-10
AR08190,2024-10-21,M04,S2,CA03,9.8,2024-10
AR08191,2024-10-21,M04,S3,CA05,51.6,2024-10
AR08192,2024-10-21,M04,S3,CA02,3.3,2024-10
AR08193,2024-10-21,M05,S1,CA03,14.0,2024-10
AR08194,2024-10-21,M05,S1,CA03,26.7,2024-10
AR08195,2024-10-21,M05,S1,CA02,47.1,2024-10
AR08196,2024-10-21,M05,S1,CA03,31.8,2024-10
AR08197,2024-10-21,M05,S2,CA01,54.0,2024-10
AR08198,2024-10-21,M05,S2,CA06,64.9,2024-10
AR08199,2024-10-21,M05,S3,CA02,11.6,2024-10
AR08200,2024-10-21,M05,S3,CA07,124.7,2024-10
AR08201,2024-10-21,M05,S3,CA03,42.8,2024-10
AR08202,2024-10-22,M01,S1,CA02,9.8,2024-10
AR08203,2024-10-22,M01,S1,CA07,24.9,2024-10
AR08204,2024-10-22,M01,S1,CA04,34.8,2024-10
AR08205,2024-10-22,M01,S2,CA06,8.1,2024-10
AR08206,2024-10-22,M01,S2,CA08,15.2,2024-10
AR08207,2024-10-22,M01,S2,CA01,38.0,2024-10
AR08208,2024-10-22,M01,S3,CA03,60.6,2024-10
AR08209,2024-10-22,M02,S1,CA07,16.6,2024-10
AR08210,2024-10-22,M02,S1,CA03,31.0,2024-10
AR08211,2024-10-22,M02,S2,CA07,7.2,2024-10
AR08212,2024-10-22,M02,S2,CA06,2.0,2024-10
AR08213,2024-10-22,M02,S2,CA07,31.1,2024-10
AR08214,2024-10-22,M02,S2,CA01,6.5,2024-10
AR08215,2024-10-22,M02,S3,CA02,37.6,2024-10
AR08216,2024-10-22,M02,S3,CA02,12.2,2024-10
AR08217,2024-10-22,M02,S3,CA01,6.5,2024-10
AR08218,2024-10-22,M03,S1,CA04,22.8,2024-10
AR08219,2024-10-22,M03,S1,CA02,24.6,2024-10
AR08220,2024-10-22,M03,S1,CA07,27.8,2024-10
AR08221,2024-10-22,M03,S2,CA05,201.4,2024-10
AR08222,2024-10-22,M03,S3,CA01,29.7,2024-10
AR08223,2024-10-22,M03,S3,CA01,17.1,2024-10
AR08224,2024-10-22,M03,S3,CA01,40.1,2024-10
AR08225,2024-10-22,M03,S3,CA02,43.3,2024-10
AR08226,2024-10-22,M04,S1,CA03,3.1,2024-10
AR08227,2024-10-22,M04,S1,CA07,14.2,2024-10
AR08228,2024-10-22,M04,S1,CA05,44.6,2024-10
AR08229,2024-10-22,M04,S2,CA02,16.3,2024-10
AR08230,2024-10-22,M04,S2,CA01,8.3,2024-10
AR08231,2024-10-22,M04,S2,CA02,4.7,2024-10
AR08232,2024-10-22,M04,S2,CA01,9.3,2024-10
